Title,Address,Type,Area,Price
 Bán nhà 2 tầng Nam Nguyễn Tất Thành.,"Phường Hòa Hiệp Nam,  Liên Chiểu",Bán nhà riêng,100,3300.0
" Sunneva Island, biệt thự đảo đầu tiên và duy nhất tại Đà Nẵng","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",200,
" Chính chủ bán lô đất MT Bà Huyện Thanh Quan, P. Mỹ An DT 214,5m2 liên hệ trực tiếp để chính chủ","Phường Mỹ An,  Ngũ Hành Sơn",Bán đất,214.5,10725000.0
" Vị trí biệt lập, thiết kế độc nhất, tiện ích vượt trội - duy nhất Sunneva Island","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",200,
" Nhận booking biệt thự Đảo Kim Cương tại Đà Nẵng, pháp lý sở hữu lâu dài","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,
 Siêu phẩm ck 20% - biệt thự trên Đảo Kim Cương đầu tiên tại Đà Nẵng,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",200,
 Bán nhà kiệt ô tô Điện Biên Phủ,"Phường Hải Châu I,  Hải Châu",Bán nhà riêng,55,3200.0
" Đất nền Dragon giá rẻ tốt nhất thị trường trung tâm quận Liên Chiểu, Đà Nẵng gần biển tuyệt đẹp", Liên Chiểu,Bán đất nền dự án,100,2200.0
" Đất gần cầu Khuê Đông - Võ Chí Công - chỉ 1 lô giá 2,5 tỷ 0905993631","Phường Hòa Quý,  Ngũ Hành Sơn",Bán đất,100,2500.0
" Cần bán nhanh căn nhà đã hoàn thiện nội thất dự án Marina Complex chỉ 8,5tỷ/căn. LH: 0941.356.111","Phường Nại Hiên Đông,  Sơn Trà","Bán nhà biệt thự, liền kề",109,8500.0
" Cần bán nhanh lô đất Hồ Trung Lượng sát sông giá chưa qua đầu tư, LH 0904.935.975","Phường Hòa Xuân,  Cẩm Lệ",Bán đất,100,
" Cần bán 5 lô đất nền ngay trung tâm quận Liên Chiểu Đà Nẵng - giá rất thích hợp đầu tư, an cư", Liên Chiểu,Bán đất nền dự án,100,
" Những lô đất nền đầu tư tốt nhất KĐT Dragon Smart City - Đà nẵng, giá rẻ nhất thị trường 0941356111", Liên Chiểu,Bán đất nền dự án,100,
 Chủ cần tiền bán gấp shophouse song lập đường 15m KĐT Lakeside Liên Chiểu - ĐN chỉ hơn 4tỷ,"Phường Hòa Hiệp Nam,  Liên Chiểu","Bán shophouse, nhà phố thương mại",100,4900.0
 Bán 2 lô liền kề đất đường Diên Hồng Hòa Xuân Đà Nẵng,"Phường Hòa Xuân,  Cẩm Lệ",Bán đất,200,11000.0
 Mở bán đợt đầu dự án Sunneva Island sang trọng đẳng cấp được quy hoạch bài bản đầu tiên tại Đà Nẵng,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",200,
" Cần bán lô đất FPT Đà Nẵng sát đường NKKN - sạch sẽ - giá 3,4x tỷ","Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất nền dự án,90,3450.0
 Bán lô đất 180m2 FPT Đà Nẵng giá rẻ nhất hiện tại,"Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất nền dự án,180,4800.0
 Bán đất 180m2 FPT Đà Nẵng - Hướng Nam - Sạch - Giá 4.8x tỷ,"Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất nền dự án,180,
 Mở bán khu R3 - FPT Đà Nẵng - Tặng ngay 5 chỉ vàng,"Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất nền dự án,102,4000.0
" Đặng Như Mai, ngang 6m hàng hiếm giá đầu tư - sổ đỏ","Phường Hòa An,  Cẩm Lệ",Bán đất,90,3000.0
" Bán nhà 2 tầng đẹp MT Võ Nguyên Giáp, Ngũ Hành Sơn, 70m2, 8.5 tỷ","Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán nhà mặt phố,70,8500.0
" Bán nhà biển Tân Trà mặt tiền Trương Đăng Quế, 150m tới biển - xây trên lô kẹp cống sạch đẹp","Phường Hòa Hải,  Ngũ Hành Sơn",Bán nhà mặt phố,92.5,4950.0
" Bán nhà 3 tầng mặt tiền đường 7m5 Vũ Hữu, gần Trưng Nữ Vương & Nguyễn Hữu Thọ","Phường Hòa Cường Bắc,  Hải Châu",Bán nhà riêng,95,9800.0
" Bán nhà 4 tầng 144m2, 4,9 tỷ Nguyễn Nhàn đối diện bệnh viện Cẩm Lệ Đà Nẵng","Phường Hòa Thọ Đông,  Cẩm Lệ",Bán nhà riêng,144,4900.0
 Chính chủ bán lô đất MT đường 7m5 Bầu Năng 3 sát Lý Thái Tông. Vị trí đẹp,"Phường Hòa Minh,  Liên Chiểu",Bán đất,90,4500.0
" Bán nhà trung tâm Cẩm Lệ, Đà Nẵng 4 tầng, 6 PN, 146m2, 4 tỷ 9, vay 70%","Phường Hòa Thọ Đông,  Cẩm Lệ",Bán nhà riêng,146,4900.0
 Chính chủ bán nhà 2 tầng đẹp mặt tiền đường 10m5 Huỳnh Ngọc Huệ. Vị trí kinh doanh vip,"Phường Hòa Khê,  Thanh Khê",Bán nhà mặt phố,100,8700.0
" Giảm giá 2 tỷ bán trong tuần nhà 4 tầng MT Võ Nguyên Giáp, sát Hồ Xuân Hương 144m2, 27 tỷ","Phường Hòa Quý,  Ngũ Hành Sơn",Bán nhà mặt phố,144,27000.0
 Bán đất gần ngã 4 Phan Khôi Hòa Xuân Đà Nẵng dân cư đông 3 tỷ 250,"Phường Hòa Xuân,  Cẩm Lệ",Bán đất,100,3250.0
" Bán đất tặng nhà đẹp, 150m2 2MT Võ Nguyên Giáp, Ngũ Hành Sơn, 26.9 tỷ, 0905443477","Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán nhà mặt phố,150,26900.0
" Bán nhà Mặt tiền đường Thanh Sơn, Hải Châu, 100m2x3 tầng, chỉ hơn 10 tỷ","Phường Thanh Bình,  Hải Châu",Bán nhà mặt phố,100,10800.0
" Nhà 3 tầng MT Nguyễn Phẩm, Hoà Cường Bắc","Phường Hòa Cường Bắc,  Hải Châu",Bán nhà mặt phố,82.5,6400.0
" Giảm giá bán nhà 2 tầng MT Hồ Xuân Hương, Ngũ Hành Sơn, 60m2, 8 tỷ","Phường Mỹ An,  Ngũ Hành Sơn",Bán nhà mặt phố,60,8000.0
" Chỉ 299tr sở hữu ngay căn hộ sinh lời hàng năm cho gia chủ, view trực diện bãi biển Mỹ Khê cực hot", Ngũ Hành Sơn,Bán condotel,40,
" Chào bán lô đất sạch, vị trí đẹp đường Võ An Ninh - Hoà Xuân - Cẩm Lệ","Phường Hòa Xuân,  Cẩm Lệ",Bán đất,100,5900.0
" Cần bán gấp lô đất Mỹ Đa Tây 5, khu Nam Việt Á, P Khuê Mỹ, Q Ngũ Hành Sơn, Đà Nẵng","Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán đất nền dự án,100,4800.0
 Bán nhà cấp bốn và 5 phòng trọ,"Phường Hòa Khánh Bắc,  Liên Chiểu",Bán nhà riêng,204,2900.0
" Bán đất có 7 phòng trọ mặt tiền 10.5m đường Trần Duy Chiến, DT 106m2. LH: 0934928449","Phường Mân Thái,  Sơn Trà",Bán đất,106,9000.0
 Bán đất 367m2 tại xã Hoà Phước,"Xã Hòa Phước,  Hòa Vang",Bán đất,367,3000.0
 Bán tòa nhà 2 mặt tiền kinh doanh tổng hợp khách sạn + nhà hàng + văn phòng,"Phường Nại Hiên Đông,  Sơn Trà",Bán nhà mặt phố,326,40000.0
" Bán nhà 3 tầng Võ Nguyên Giáp, Ngũ Hành Sơn, 62m2, 8 tỷ, 0905443477","Phường Hòa Hải,  Ngũ Hành Sơn",Bán nhà mặt phố,62,8000.0
" Giảm gần 3 tỷ bán nhà đẹp 2MT Võ Nguyên Giáp, Ngũ Hành Sơn, 151m2, 27.5 tỷ","Phường Hòa Hải,  Ngũ Hành Sơn",Bán nhà mặt phố,151,27500.0
" MT Hải Châu 5x20m ở, kinh doanh, làm văn phòng, cho thuê, chỉ 9.6 tỷ","Phường Hòa Cường Bắc,  Hải Châu",Bán nhà mặt phố,100,9600.0
" Bán nhà 3 tầng MT Đỗ Quang, Thanh Khê, 131m2, 14 tỷ, 0905443477","Phường Hòa Khê,  Thanh Khê",Bán nhà mặt phố,131,14000.0
" Kiệt ô tô, Núi Thành - Nhà mới tinh, full nội thất hiện đại, chỉ hơn 4tỷ","Phường  Hòa Thuận Đông,  Hải Châu",Bán nhà riêng,60,4700.0
" Căn hộ 2PN ngắm thành phố về đêm cực đẹp cực chill, sổ hồng vĩnh viễn, dự án The 6Nature","Phường Phước Mỹ,  Sơn Trà",Bán căn hộ chung cư,88,5970.0
" Chính chủ bán lô đất Dragon Smart City GĐ1, đường 10m5 giá chỉ 24 triệu500/m2. View kênh sinh thái","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất nền dự án,150,3670.0
" Chỉ còn duy nhất 1 căn hộ 2PN view biển Mỹ Khê + núi ngũ hành sơn, sổ vĩnh viễn, dự án The 6Nature","Phường Phước Mỹ,  Sơn Trà",Bán căn hộ chung cư,89.39,8256.0
 Bán căn hộ view sông Azura tầng thấp giá hợp lý,"Phường  An Hải Bắc,  Sơn Trà",Bán căn hộ chung cư,108,5400.0
" Bán khách sạn 3 sao biển Sơn Trà, nội thất 4 sao","Phường  An Hải Bắc,  Sơn Trà",Bán nhà mặt phố,210,75000.0
" Bán đất tặng nhà 3 đẹp, MT Hồ Xuân Hương, Ngũ Hành Sơn, 64m2 sát biển 8.2 tỷ, 0905443477","Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán nhà mặt phố,64,8200.0
" Góc 2 MT Võ Nguyên Giáp, Ngũ Hành Sơn, 147m2, 28 tỷ","Phường Mỹ An,  Ngũ Hành Sơn",Bán nhà mặt phố,147,28000.0
 Còn 1 căn cuối cùng. CC bán biệt thự One River mặt sông Ngũ Hàng Sơn - Đà Nẵng,"Phường Hòa Hải,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,22750.0
" Bán nhà 2 tầng 2MT Võ Nguyên Giáp, Ngũ Hành Sơn, 187m2, 28.5 tỷ, 0905443477","Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán nhà mặt phố,187.5,28500.0
" Biệt thự phong cách Châu Âu siêu đẹp Lê Quang Hoà, Hoà Xuân. Siêu VIP","Phường Hòa Xuân,  Cẩm Lệ","Bán nhà biệt thự, liền kề",315,20500.0
" Chủ cần bán GẤP trong tuần, nhà MT Tân Thái 2, ngay bãi tắm Mân Thái, ngang 6m, 5ty850.","Phường Mân Thái,  Sơn Trà",Bán đất,91,5850.0
" Bán đất đường LÊ QUẢNG CHÍ,côn đường huyết mạch khu hòa xuân, giá rẻ nhất thị trường","Phường Hòa Xuân,  Cẩm Lệ",Bán đất,100,6800.0
" Bán nhà 4 tầng An Thượng 38, ngay khu vực du lịch sầm uất","Phường Mỹ An,  Ngũ Hành Sơn",Bán nhà riêng,60,9500.0
 Đất nền dự án trung tâm Tp. Đà Nẵng giá chỉ hơn 2 tỷ/ nền 100m2 không phải xây dựng, Liên Chiểu,Bán đất nền dự án,100,2400.0
 Bán căn nhà tâm huyết 4 mê xây dựng kiên cố toàn gỗ thoáng đẹp,"Phường Hòa Minh,  Liên Chiểu",Bán nhà riêng,100,5750.0
 Cần Tiền Bán Gấp lô Gốc 2MT Đường Đoàn khuê giá chỉ 8tỷ Xx,"Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán đất,133,8500.0
" Chuyển nhượng nhanh 4.000m2 MT Ngô Quyền, Sơn Trà, 65 triệu/m2","Phường An Hải Đông,  Sơn Trà",Bán đất,4000,260000000.0
 Bank siết cần thu hồi vốn bán lỗ căn shophouse trung tâm Đà Nẵng,"Phường Hòa Cường Nam,  Hải Châu","Bán shophouse, nhà phố thương mại",120,
" Bán đất xây khách sạn, MT Lê Văn Hiến, Ngũ Hành Sơn, 1.300m2, 85 triệu/m2","Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất,1300,110500000.0
 Bán gấp căn Regal One River Victoria thu hồi vốn gấp giá sập hầm,"Phường Hòa Hải,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",350,
 Cần tái đầu tư căn One River view sông Đà Nẵng cắt lỗ 3 tỷ,"Phường Hòa Hải,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,
 Regal Pavillon tuyến phố đi bộ tạ hiện đầu tiên Đà Nẵng. Giá CĐT,"Phường Hòa Cường Nam,  Hải Châu","Bán shophouse, nhà phố thương mại",120,18500.0
 Regal Pavillon tuyến phố đi bộ tạ hiện đầu tiên Đà Nẵng. Giá CĐT,"Phường Hòa Cường Nam,  Hải Châu","Bán shophouse, nhà phố thương mại",120,18500.0
 Cần Bán nhà 4 tầng 2 mặt Kiệt 5m Đường Cù Chính Lan - Thanh Khê - Đà Nẵng,"Phường Hòa Khê,  Thanh Khê",Bán nhà riêng,120,8500.0
 Nhượng lại căn One River 3 mặt tiền giá từ CĐT tặng sông Cổ Cò thơ mộng,"Phường Hòa Hải,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",350,
 Mở bán giỏ hàng ngoại giao tuyến phố đi bộ đêm Đà Nẵng,"Phường Hòa Cường Nam,  Hải Châu","Bán shophouse, nhà phố thương mại",120,17000.0
" Bán lô đất view sông cổ cò mặt đường lớn 33m giá chỉ 2xtr/m2, liền kề FPT Complex","Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán đất,120,
 Ngộp ngân hàng cần bán gấp lô đất sạch đẹp cách biển 400m view công viên,"Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán đất,121,
 Regal Pavillon tuyến phố đi bộ 5 sao kinh doanh sầm uất Đà Nẵng sổ hồng lâu dài,"Phường Hòa Cường Nam,  Hải Châu","Bán shophouse, nhà phố thương mại",120,16800.0
 Ngộp bank cần nhượng lại lô góc quy hoạch phố đi bộ 5 sao Đà Nẵng,"Phường Hòa Cường Nam,  Hải Châu","Bán shophouse, nhà phố thương mại",200,
" Bán đất ở MT Ngô Quyền, Sơn Trà 3.000m2, 85 triệu/m2","Phường An Hải Đông,  Sơn Trà",Bán đất,3000,255000000.0
 Biệt thự view sông nhà 4 mặt thoáng + hồ bơi + sân vườn + hồ nuôi cá Koi,"Phường Hòa Hải,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,19000.0
" Bán lô đất KĐT Phú Mỹ An - Đà Nẵng đối lưng đường Trần Đại Nghĩa, giá 33 triệu/m2. Lh: 0934933137","Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất nền dự án,100,3300.0
 Sun Group mở bán mới các block đẹp nhất phân khu Đầm Sen - Nam Hoà Xuân,"Phường Hòa Quý,  Ngũ Hành Sơn",Bán đất nền dự án,150,
" Căn Hộ Felicia Đà Nẵng - nơi giữ tiền, sinh lời, nghỉ dưỡng tốt nhất hiện nay","Phường Mỹ An,  Ngũ Hành Sơn",Bán căn hộ chung cư,30,
" Bán đất TMDV MT gần Hồ Xuân Hương, Ngũ Hành Sơn, 3000m2, 66 triệu/m2","Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất,3000,198000000.0
" Chỉ 1,3tỷ (30%) sở hữu ngay BĐS nhà đất nền của Sungroup tại TP Đà Nẵng","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,30000.0
 nhà đẹp giá rẻ nằm ngay trung tâm thành phố,"Phường Tân Chính,  Thanh Khê",Bán nhà riêng,30,
" Bán căn hộ cao cấp view sông Hàn, Sơn Trà. 2 phòng ngủ 70m2 chỉ 3 tỷ trực tiếp CĐT - 0931.966.486","Phường Nại Hiên Đông,  Sơn Trà",Bán căn hộ chung cư,70,3000.0
" CC bán nhà mới xây đường Đoàn Khuê GĐ1, cách sông Hàn 100m, DT 100m2, 3 mê 4PN. Giá 7,3 tỷ","Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán nhà mặt phố,100,7300.0
" CC; Gửi bán căn Biệt thự mặt sông, vị trí đắc địa duy nhất Đà Nẵng, sát ngay KĐT FPT ","Phường Hòa Hải,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,
" Căn hộ chung cư cao cấp view sông Hàn, Giá rẻ nhất thị trường căn hộ tại Đà Nẵng. HL 0931.966.486","Phường Nại Hiên Đông,  Sơn Trà",Bán căn hộ chung cư,70,3000.0
 Siêu phẩm - Bán 250m2 mặt tiền Biển Nguyễn Tất Thành vị trí đối diện Công Viên giá 25 tỷ 500.,"Phường Xuân Hà,  Thanh Khê",Bán đất,250,25500.0
" Bán đất đường Văn Thánh 3, dt 105m2 cạnh khu Mikazuki Nhật Bản giá tốt. Lh 0911720390","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán đất,105,2250.0
" 2 lô liền kề 200m2 Nguyễn Thần Hiến hướng Đông Nam, giá 13,5 tỷ","Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất,200,13500.0
 Felicia Đà Nẵng - Căn hộ mặt biển Mỹ Khê - Bảo chứng lợi nhuận 12%/2 năm,"Phường Mỹ An,  Ngũ Hành Sơn",Bán condotel,30,2000.0
" Lô đất 2 mặt kiệt bê tông 4m Lưu Quang Vũ, Ngũ Hành Sơn rất phù hợp xây nhà hoặc đầu tư tốt","Phường Hòa Quý,  Ngũ Hành Sơn",Bán đất,85,1890.0
 NHÀ ĐẸP. KHÁCH MUA Ở YÊN TÂM. 2 MÊ ĐÚC. CHINH CHỦ ĐANG Ở..,"Phường Thanh Bình,  Hải Châu",Bán nhà riêng,47,2700.0
" Đường Khuê Bắc 1, Hoà Hải ven sông, cạnh đại lộ Minh Mạng","Phường Hòa Hải,  Ngũ Hành Sơn",Bán đất,100,3850.0
 BÁN TỚI CÔNG CHÚNG TÒA CĂN HỘ 5 Tầng. Full Nội Thất. Khép kín..,"Phường Thanh Bình,  Hải Châu",Bán nhà riêng,105,9800.0
 Bán nhà mặt tiền Hà Huy Tập 142m2 mặt tiền rộng 8m1 hậu 5m1 dài 21m,"Phường Xuân Hà,  Thanh Khê",Bán nhà mặt phố,142,14200.0
 Đất kiệt bê tông giá rẻ gần Trường Cao đẳng Nghề Đà Nẵng,"Phường Hòa Quý,  Ngũ Hành Sơn",Bán đất,106,1640.0
" Cần sang nhượng lại một số căn F.Home 1PN - 2PN - 3PN, giá rẻ nhất thị trường - Budongsan Biển Xanh","Phường Thạch Thang,  Hải Châu",Bán căn hộ chung cư,70.3,2300.0
" Đất ven biển giá cực rẻ, gần sông Cổ Cò, gần biển Đà Nẵng","Phường Hòa Quý,  Ngũ Hành Sơn",Bán đất,92.5,
" Bán gấp căn HAGL giá tốt nhất thị trường, full nội thất, view cực đẹp, chỉ từ 2,05 tỷ","Phường Thạc Gián,  Thanh Khê",Bán căn hộ chung cư,94,2050.0
" Bán nhà 2 mặt kiệt đường Lương Thế Vinh thu nhập 30 tr/tháng, liên hệ Hotline: 088 666 5000","Phường  An Hải Bắc,  Sơn Trà",Bán nhà riêng,100.9,6100.0
 Bán khách sạn biển đang kinh doanh tốt,"Phường  An Hải Bắc,  Sơn Trà",Bán nhà mặt phố,100,18000.0
 Bán gấp căn hộ 96m2 Zen Diamond 2PN - Budongsan Biển Xanh,"Phường Thạch Thang,  Hải Châu",Bán căn hộ chung cư,96,3000.0
" Cần bán gấp biệt thự Euro Villa 1, DT 350m2 chính chủ, view Sông Hàn, trung tâm Đà Nẵng. 0888618818", Sơn Trà,"Bán nhà biệt thự, liền kề",320,
 Siêu phẩm Sunneva Island - Biệt thự đảo Kim Cương - Khu biệt quy mô đáng sống nhất Đà Nẵng,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",350,
 Bán biệt thự đảo kim cương sở hữu hữu hạn - view sông đẹp nhất tại Đà Nẵng,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",240,
 Sun Olalani biệt thự dọc sông Hàn vip nhất trung tâm nhất Đà Nẵng số lượng hữu hạn LH: 0888618818,"Phường Nại Hiên Đông,  Sơn Trà","Bán nhà biệt thự, liền kề",350,
 Mở bán siêu phẩm Sun Olalani biệt thự dọc sông Hàn trung tâm thành phố Đà Nẵng,"Phường Nại Hiên Đông,  Sơn Trà","Bán nhà biệt thự, liền kề",350,
 Bán biệt thự khu biệt thự Đảo Xanh - Ốc đảo kim cương đẳng cấp bậc nhất Đà Nẵng. LH: 0888618818,"Phường Hòa Cường Bắc,  Hải Châu","Bán nhà biệt thự, liền kề",330,
 Bán Sun Olalani dự án đẳng cấp nhất tại Đà Nẵng - Nơi hội tụ của giới thượng lưu,"Phường Nại Hiên Đông,  Sơn Trà","Bán nhà biệt thự, liền kề",350,
 Chỉ từ 10 tỷ có thể sở hữu ngay được Villa Sunneva Island đẳng cấp nhất tại TP Đà Nẵng,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",350,
 Mở bán biệt thự Euro Villa 3 - Đảo Kim Cương - Trung tâm Đà Nẵng - Sổ đỏ lâu dài,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",270,
 Cần bán gấp căn Monarchy cao cấp đã có sổ,"Phường An Hải Tây,  Sơn Trà",Bán căn hộ chung cư,73,2600.0
 CC: Shophouse kinh doanh trung tâm tp Đà Nẵng - Pavillon kề sông Hàn sổ đỏ trao tay,"Phường Hòa Cường Nam,  Hải Châu",Bán nhà mặt phố,120,18000.0
 SunGroup chính thức ra mắt siêu phẩm biệt thư 4 mặt sông - Sunneva Island - Đà Nẵng,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,36000000.0
" Bán nhanh nhà 3 tầng mặt tiền đường Phước Tường, quận Cẩm Lệ, giá cực tốt","Phường Hòa Phát,  Cẩm Lệ",Bán nhà mặt phố,75,3450.0
" Biệt thự Đảo Kim Cương - Sunneva Island - Chủ đầu tư Sun Group. Sở hữu lâu dài, vị trí độc tôn","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",250,30000000.0
 Chỉ với 680 triệu sở hữu ngay căn hộ Âu Cơ 2MT view biển,"Phường Hòa Hiệp Bắc,  Liên Chiểu",Bán căn hộ chung cư,79,
" Căn hộ 2PN (57m2), sổ hồng vĩnh viễn","Phường Hòa Hiệp Nam,  Liên Chiểu",Bán căn hộ chung cư,57,1200.0
" Bán gấp nhà 3 tầng Phạm Tu giá chỉ 5,6 tỷ","Phường  An Hải Bắc,  Sơn Trà",Bán nhà mặt phố,56,5600.0
 Bán lô đất 2 mặt tiền đường Hồ Nghinh giao với đường Dương Tự Minh rộng 317m2. Liên hệ: 0911434268, Sơn Trà,Bán đất,317,
 Bán nhanh lô đất vip hai mặt tiền đường 30 Tháng 4 giao với đường Hàn Thuyên. Liên hệ: 0911434268,"Phường Hòa Cường Bắc,  Hải Châu",Bán đất,855.6,
 Bán lô đất rộng 180m2 đường Trần Sâm thuộc vịnh Thuận Phước rất đẹp. Liên hệ: 0911434268,"Phường Nại Hiên Đông,  Sơn Trà",Bán đất,180,
 Dự án đẳng cấp độc nhất Đà Nẵng - Suneva Island - Bất động sản vị trí đảo trung tâm Đà Nẵng,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",230,
" Nhận booking siêu phẩm biệt thự đảo Đồng Nò Sunneva Lsland Đà Nẵng gần núi, gần biển","Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,
 Bán đất đường Tôn Thất Dương Kỵ sát cầu Nguyễn Tri Phương,"Phường Hòa Xuân,  Cẩm Lệ",Bán đất,100,4000.0
 CỰC PHẨM TẠO HÓA BÊN KIA SÔNG HÀN - TRUNG TÂM QUẬN SƠN TRÀ,"Phường  An Hải Bắc,  Sơn Trà",Bán nhà riêng,100,11600.0
" Cần bán đất góc 2MT Phạm Tuấn Tài và Mỹ Đa Tây 5, Nam Việt Á, Ngũ Hành Sơn, Đà Nẵng","Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán đất nền dự án,177.6,
" Cần bán nhanh đất đường Khuê Mỹ Đông 14, gần biển T20, Ngũ Hành Sơn, Đà Nẵng - 0944147888","Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán đất,102,
 Ra mắt siêu phẩm Sunneva Island Đà Nẵng - Biệt thự đảo kim cương - Euro Village 3 Đà Nẵng,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",200,
" Chính chủ cần bán 180m2 đất đường Trần Hữu Tước, gần biển Sơn Trà, Đà Nẵng, giá đầu tư","Phường Phước Mỹ,  Sơn Trà",Bán đất,180,
 Nhận booking biệt thự đảo kim cương Đà Nẵng Sunneva Island - SunGroup - 4 mặt sông,"Phường Hòa Quý,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",300,39000000.0
" Cần bán đất mặt tiền sông Hàn đường Trần Hưng Đạo, Đà Nẵng - Giá đầu tư","Phường  An Hải Bắc,  Sơn Trà",Bán đất,375,
" Cần bán nhanh 2 lô liền kề có nhà 3 tầng đường Lê Văn Hưu, Ngũ Hành Sơn, Đà Nẵng - 0944147888","Phường Mỹ An,  Ngũ Hành Sơn",Bán nhà mặt phố,212.5,
" Lô góc 2MT đường Chương Dương, vị trí cực đẹp để xây căn hộ, KS. Giá cực rẻ để đầu tư-0905640525","Phường Mỹ An,  Ngũ Hành Sơn",Bán đất,100,
" Cần bán nhanh biệt thự đẹp góc 2MT đường An Dương Vương, Mỹ An, Ngũ Hành Sơn, Đà Nẵng - 0944147888","Phường Mỹ An,  Ngũ Hành Sơn","Bán nhà biệt thự, liền kề",320,
" Bán nhà 3 tầng, 2 mặt tiền đường Dương Lâm, Sơn Trà, Đà Nẵng - 0905640525","Phường Nại Hiên Đông,  Sơn Trà",Bán nhà mặt phố,144,
" Cần bán 121,2m2 đất mặt tiền đường Trung Lương 16, đảo vip, Hòa Xuân, Đà Nẵng - 0905640525","Phường Hòa Xuân,  Cẩm Lệ",Bán đất,121.2,
" Chính chủ cần bán cặp đất biển đường Trần Hữu Tước, Phước Mỹ, Sơn Trà, Đà Nẵng, 0905640525","Phường Phước Mỹ,  Sơn Trà",Bán đất,180,
" Cần bán lô 3 mặt tiền đường Trần Hưng Đạo, view sông Hàn, đối diện Novotel - Giá đầu tư","Phường  An Hải Bắc,  Sơn Trà",Bán đất,375,
" Nhà phố kinh doanh Halla Hải Châu Đà Nẵng. Bán nhanh - 11,8 tỷ","Phường Hòa Cường Bắc,  Hải Châu","Bán shophouse, nhà phố thương mại",150,11800.0
" Cần bán đất biển Sơn Trà, Đà Nẵng góc 2MT đường Vương Thừa Vũ giao với Nguyễn Đình - 0944147888", Sơn Trà,Bán đất,212.5,40000.0
" Chính chủ bán đất đường Khuê Mỹ Đông 7, KDC nhà máy cao su, gần biển, Đà Nẵng - 0905640525","Phường  Khuê Mỹ,  Ngũ Hành Sơn",Bán đất,102,
 ĐIỀU GÌ KHIẾN THỊ TRƯỜNG BĐS ĐỔ DỒN SỰ QUAN TÂM VÀO SIÊU PHẨM “ SUNNEVA ISLAND “ - ĐÀ NẴNG, Ngũ Hành Sơn,"Bán nhà biệt thự, liền kề",300,
 Căn hộ F. Home cao cấp Zen Diamond - giá sập lỗ chỉ 2.0x tỷ - LH Budongsan Biển Xanh,"Phường Thạch Thang,  Hải Châu",Bán căn hộ chung cư,70.5,2000.0
" Cần bán nhà hàng vip 4 tầng - 2 lô liền kề đường Nguyễn Hữu An, Sơn Trà, Đà Nẵng", Quận Sơn Trà,Bán nhà mặt phố,360,
