Title,Address,Type,Area,Price
" Nhà phố Oriana Đà Nẵng - Nhà phố 2 mặt đường ngay sát sông Hàn, kề 4 tòa thương mại của Sungroup?","Dự án Marina Complex, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",144 m²,Thỏa thuận
" Chính chủ gởi bán đất đường 15m Mai Chí Thọ, Hoà Xuân, Đà Nẵng. Hướng Tây Bắc, DT 114m2 sạch đẹp","Đường Mai Chí Thọ, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,114 m²,6 tỷ
" Bán nhà 3 tầng 2 mặt kiệt ô tô đường Hà Huy Tập, P. Xuân Hà, Thanh Khê, Đà Nẵng","Đường Hà Huy Tập, Phường Xuân Hà, Thanh Khê, Đà Nẵng",Loại tin đăng: Bán nhà riêng,63 m²,4.8 tỷ
 Căn hộ cao cấp gần chợ Hoà Khánh - Sổ hồng vĩnh viễn chỉ 650tr trả trước sở hữu ngay,"Dự án Chung cư nhà ở xã hội KCN Hòa Khánh, Phường Hòa Hiệp Bắc, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,60 m²,Thỏa thuận
" Siêu phẩm lô góc mặt tiền đường 10m5 Đinh Gia Trinh & Hà Duy Phiên, Hoà Xuân.","Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,438 m²,21 tỷ
" Bán gấp nhà ngay đầu kiệt ô tô 8m đường Núi Thành, Hòa Thuận Đông, Hải Châu, Đà Nẵng","Đường Núi Thành, Phường  Hòa Thuận Đông, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà riêng,92.5 m²,8 tỷ
" Chính chủ bán đất đường Nguyễn Kim, Hoà Xuân, Đà Nẵng - Hướng Bắc, DT: 100m2,","131 Đường Nguyễn Kim, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,3.55 tỷ
" Bán nhà 4 tầng 2 mặt tiền đường Phạm Văn Nghị, Phường Thạc Gián, Thanh Khê, Đà Nẵng","Đường Phạm Văn Nghị, Phường Thạc Gián, Thanh Khê, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,60 m²,9.5 tỷ
" Căn hộ The Sang ngay trung tâm TP Đà Nẵng. Giá giai đoạn 1 từ CĐT, miễn lãi suất 0% cho KH vay vốn","Dự án The Sang Residence, Đường Phạm Kiệt, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,82.5 m²,Thỏa thuận
" Bán nhà đẹp 5 tầng đường Đinh Tiên Hoàng, Thanh Bình, Hải Châu, Đà Nẵng","Đường Đinh Tiên Hoàng, Phường Thanh Bình, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà riêng,62 m²,8.3 tỷ
" Chính chủ gởi bán đất đường 7,5m Nguyễn Kim, Hoà Xuân, Đà Nẵng - Hương Nam - sạch đẹp .dt :100m2","Đường Nguyễn Kim, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,3.57 tỷ
 Cập nhật hàng Hoà Xuân ngày 20/06/2022,"Dự án KĐT Hòa Xuân mở rộng, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,3.63 tỷ
 Sở hữu không gian sống đẳng cấp cùng biệt thự 3 mặt tiền sông. Cách biển 500m Regal One River,"Dự án One River, Đường Song Hào, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",300 m²,Thỏa thuận
" Chuyển nơi ở,tôi bán nhanh căn nhà tâm huyết 2 tầng chỉ 2,x tỷ","Phường Chính Gián, Thanh Khê, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,104.8 m²,2.75 tỷ
 Căn hộ The Sang Đà Nẵng thu hút khách hàng đầu tư với chính sách hỗ trợ 0% lãi suất trong 24 tháng?,"Dự án The Sang Residence, Đường Phạm Kiệt, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,77.4 m²,Thỏa thuận
 Đất biển đầu tư mặt tiền Lê Văn Quý - 434m2 (25x17m). Giá chỉ 77 tỷ,"Đường Lê Văn Quý, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất,434 m²,77 tỷ
 Căn hộ Sơn Trà - 2PN giá rẻ Full nội thất,"Đường Lê Hữu Trác, Phường An Hải Đông, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,45 m²,1.1 tỷ
" Ra mắt KĐT đẳng cấp tại đảo kim cương đầu tiên và duy nhất của tập đoàn Sun Group, SL hữu hạn","Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",200 m²,Thỏa thuận
" Bán gấp nhà 3 tầng 2 mặt tiền đường Thanh Sơn, Phường Thanh Bình, Hải Châu","Đường Thanh Sơn, Phường Thanh Bình, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,90 m²,10 tỷ
" Cần tiền bán nhanh lô đất đường Loseby, Sơn Trà, Đà Nẵng","Đường Loseby, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất,95 m²,Thỏa thuận
" Bán nhà mới xây hoàn thiện đầy đủ hồ sơ thiết kế, full nội thất cao cấp","Đường Bùi Chát, Phường Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",70 m²,2.95 tỷ
" Sunshine Heritage Đà Nẵng - tổ hợp Hotel & Resort 6* đầu tiên tại Đà Nẵng, mở bán giai đoạn 1","Đường Trường Sa, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",,Thỏa thuận
" Chủ cần bán GẤP trong tuần, nhà MT Tân Thái 2, Gần chợ Chiều, biển Mân Thái, Quận Sơn Trà.","Đường Tân Thái 2, Phường Mân Thái, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà riêng,91 m²,5.85 tỷ
" Bán nhà mới xây hoàn thiện đầy đủ hồ sơ thiết kế, full nội thất cao cấp","Đường Bùi Chát, Phường Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán nhà riêng,70 m²,2.95 tỷ
" Bán căn 1 phòng ngủ, tầng đẹp, hướng mát, sổ lâu dài, LH: 0345538613","Dự án The Ori Garden, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,45 m²,970 triệu
" Kẹt tiền cần bán gấp căn nhà 2 tầng MT đường Nguyễn Đăng Đạo, giá 6 tỷ cho 96m2","Đường Nguyễn Đăng Đạo, Phường Hòa Thuận Tây, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,96 m²,6 tỷ
" Bán biệt thự biển Đà Nẵng, Ocean Villas 5 sao. LH: 0942 776 978","Dự án The Ocean Villas, Đường Trường Sa, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",764 m²,33.5 tỷ
" Bán nhà đẹp mặt tiền Nguyễn Công Hoan, Đà Nẵng. LH: 0942 776 978","Đường Nguyễn Công Hoan, Cẩm Lệ, Đà Nẵng. LH: 0942 776 978",Loại tin đăng: Bán nhà mặt phố,75 m²,3.85 tỷ
 mặt tiền đường 17m5 diện tích 150m2 hướng Đông Nam,"Dự án FPT City Đà Nẵng, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,150 m²,2.3 tỷ
" Chính chủ cần thanh lý đất nền Đà Nẵng hơn 2 tỷ, vị trí trung tâm","Phường Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,Thỏa thuận
 Bán lô đất đường Đinh Đức Thiện,"Phường Hòa Minh, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất,90 m²,3.75 tỷ
" Cơ hội sở hữu ngay căn hộ sinh ra tiền lời hàng năm cho gia chủ view biển Mỹ, Felicia Ocean View","Dự án Felicia OceanView Apart-Hotel , Đường Võ Nguyên Giáp, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán condotel,56 m²,Thỏa thuận
" Cần bán lô đất khu đô thị Golden Hills, giá 2 tỷ 1. LH: 0942 776 978","Dự án Golden Hills City, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,2.1 tỷ
 Biệt thự view sông Hàn - Sunneva Island - đẳng cấp giới thượng lưu Đà Nẵng,"Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",500 m²,120 triệu/m²
" Cần bán đất nền KĐT Dragon Đà Nẵng, thanh toán theo tiến độ. LH: 0942 776 978","Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,2.4 tỷ
" Bán shophouse 2 mặt tiền A1 Nguyễn Sinh Sắc, sát biển Nguyễn Tất Thành giá đầu tư - Full nội thất","Đường Nguyễn Sinh Sắc, Phường Hòa Minh, Liên Chiểu, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",280 m²,26.6 tỷ
" Dự án BĐS đẳng cấp và an toàn nhất trên thị trường, khẳng định vị thế độc tôn tại Đà Nẵng","Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",300 m²,Thỏa thuận
 Bán nhà 2 tầng Nam Nguyễn Tất Thành.,"Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán nhà riêng,100 m²,3.3 tỷ
" Sunneva Island, biệt thự đảo đầu tiên và duy nhất tại Đà Nẵng","Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",200 m²,Thỏa thuận
" Chính chủ bán lô đất MT Bà Huyện Thanh Quan, P. Mỹ An DT 214,5m2 liên hệ trực tiếp để chính chủ","Phố Bà Huyện Thanh Quan, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,214.5 m²,50 triệu/m²
" Vị trí biệt lập, thiết kế độc nhất, tiện ích vượt trội - duy nhất Sunneva Island","Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",200 m²,Thỏa thuận
" Nhận booking biệt thự Đảo Kim Cương tại Đà Nẵng, pháp lý sở hữu lâu dài","Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",300 m²,Thỏa thuận
 Siêu phẩm ck 20% - biệt thự trên Đảo Kim Cương đầu tiên tại Đà Nẵng,"Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",200 m²,Thỏa thuận
 Bán nhà kiệt ô tô Điện Biên Phủ,"Đường Điện Biên Phủ, Phường Hải Châu I, Hải Châu, Đà Nẵng.",Loại tin đăng: Bán nhà riêng,55 m²,3.2 tỷ
" Đất nền Dragon giá rẻ tốt nhất thị trường trung tâm quận Liên Chiểu, Đà Nẵng gần biển tuyệt đẹp","Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,2.2 tỷ
" Đất gần cầu Khuê Đông - Võ Chí Công - chỉ 1 lô giá 2,5 tỷ 0905993631","Đường Võ Chí Công, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,2.5 tỷ
" Cần bán nhanh căn nhà đã hoàn thiện nội thất dự án Marina Complex chỉ 8,5tỷ/căn. LH: 0941.356.111","Dự án Marina Complex, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",109 m²,8.5 tỷ
" Cần bán nhanh lô đất Hồ Trung Lượng sát sông giá chưa qua đầu tư, LH 0904.935.975","Đường Hồ Trung Lượng, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,Thỏa thuận
" Cần bán 5 lô đất nền ngay trung tâm quận Liên Chiểu Đà Nẵng - giá rất thích hợp đầu tư, an cư","Dự án Dragon City Park, Đường Nguyễn Tất Thành, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,Thỏa thuận
" Những lô đất nền đầu tư tốt nhất KĐT Dragon Smart City - Đà nẵng, giá rẻ nhất thị trường 0941356111","Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,Thỏa thuận
 Chủ cần tiền bán gấp shophouse song lập đường 15m KĐT Lakeside Liên Chiểu - ĐN chỉ hơn 4tỷ,"Dự án Lakeside Palace, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng","Loại tin đăng: Bán shophouse, nhà phố thương mại",100 m²,4.9 tỷ
 Bán 2 lô liền kề đất đường Diên Hồng Hòa Xuân Đà Nẵng,"Đường Diên Hồng, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng.",Loại tin đăng: Bán đất,200 m²,11 tỷ
 Mở bán đợt đầu dự án Sunneva Island sang trọng đẳng cấp được quy hoạch bài bản đầu tiên tại Đà Nẵng,"Dự án Sunneva Island, Đường Minh Mạng, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",200 m²,Thỏa thuận
" Cần bán lô đất FPT Đà Nẵng sát đường NKKN - sạch sẽ - giá 3,4x tỷ","Dự án FPT City Đà Nẵng, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,90 m²,3.45 tỷ
 Bán lô đất 180m2 FPT Đà Nẵng giá rẻ nhất hiện tại,"Dự án FPT City Đà Nẵng, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,180 m²,4.8 tỷ
 Bán đất 180m2 FPT Đà Nẵng - Hướng Nam - Sạch - Giá 4.8x tỷ,"Dự án FPT City Đà Nẵng, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,180 m²,Thỏa thuận
 Mở bán khu R3 - FPT Đà Nẵng - Tặng ngay 5 chỉ vàng,"Dự án FPT City Đà Nẵng, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,102 m²,4 tỷ
" Đặng Như Mai, ngang 6m hàng hiếm giá đầu tư - sổ đỏ","Đường Đặng Như Mai, Phường Hòa An, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,90 m²,3 tỷ
" Bán nhà 2 tầng đẹp MT Võ Nguyên Giáp, Ngũ Hành Sơn, 70m2, 8.5 tỷ","Đường Võ Nguyên Giáp, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,70 m²,8.5 tỷ
" Bán nhà biển Tân Trà mặt tiền Trương Đăng Quế, 150m tới biển - xây trên lô kẹp cống sạch đẹp","Đường Trương Đăng Quế, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,92.5 m²,4.95 tỷ
" Bán nhà 3 tầng mặt tiền đường 7m5 Vũ Hữu, gần Trưng Nữ Vương & Nguyễn Hữu Thọ","Đường Vũ Hữu, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà riêng,95 m²,9.8 tỷ
" Bán nhà 4 tầng 144m2, 4,9 tỷ Nguyễn Nhàn đối diện bệnh viện Cẩm Lệ Đà Nẵng","Đường Nguyễn Nhàn, Phường Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán nhà riêng,144 m²,4.9 tỷ
 Chính chủ bán lô đất MT đường 7m5 Bầu Năng 3 sát Lý Thái Tông. Vị trí đẹp,"Đường Bàu Năng 3, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất,90 m²,4.5 tỷ
" Bán nhà trung tâm Cẩm Lệ, Đà Nẵng 4 tầng, 6 PN, 146m2, 4 tỷ 9, vay 70%","Đường Nguyễn Nhàn, Phường Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán nhà riêng,146 m²,4.9 tỷ
 Chính chủ bán nhà 2 tầng đẹp mặt tiền đường 10m5 Huỳnh Ngọc Huệ. Vị trí kinh doanh vip,"Đường Huỳnh Ngọc Huệ, Phường Hòa Khê, Thanh Khê, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,100 m²,8.7 tỷ
" Giảm giá 2 tỷ bán trong tuần nhà 4 tầng MT Võ Nguyên Giáp, sát Hồ Xuân Hương 144m2, 27 tỷ","Đường Võ Nguyên Giáp, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,144 m²,27 tỷ
 Bán đất gần ngã 4 Phan Khôi Hòa Xuân Đà Nẵng dân cư đông 3 tỷ 250,"Đường Phan Khôi, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,3.25 tỷ
" Bán đất tặng nhà đẹp, 150m2 2MT Võ Nguyên Giáp, Ngũ Hành Sơn, 26.9 tỷ, 0905443477","Đường Võ Nguyên Giáp, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,150 m²,26.9 tỷ
" Bán nhà Mặt tiền đường Thanh Sơn, Hải Châu, 100m2x3 tầng, chỉ hơn 10 tỷ","Đường Thanh Sơn, Phường Thanh Bình, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,100 m²,10.8 tỷ
" Nhà 3 tầng MT Nguyễn Phẩm, Hoà Cường Bắc","Đường Nguyễn Phẩm, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,82.5 m²,6.4 tỷ
" Giảm giá bán nhà 2 tầng MT Hồ Xuân Hương, Ngũ Hành Sơn, 60m2, 8 tỷ","Đường Hồ Xuân Hương, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,60 m²,8 tỷ
" Chỉ 299tr sở hữu ngay căn hộ sinh lời hàng năm cho gia chủ, view trực diện bãi biển Mỹ Khê cực hot","Dự án Felicia OceanView Apart-Hotel , Đường Võ Nguyên Giáp, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán condotel,40 m²,Thỏa thuận
" Chào bán lô đất sạch, vị trí đẹp đường Võ An Ninh - Hoà Xuân - Cẩm Lệ","Đường Võ An Ninh, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,5.9 tỷ
" Cần bán gấp lô đất Mỹ Đa Tây 5, khu Nam Việt Á, P Khuê Mỹ, Q Ngũ Hành Sơn, Đà Nẵng","Dự án Nam Cầu Tuyên Sơn-Nam Việt Á, Đường Mỹ Đa Tây 5, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,4.8 tỷ
 Bán nhà cấp bốn và 5 phòng trọ,"Đường Thanh Vinh, Phường Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán nhà riêng,204 m²,2.9 tỷ
" Bán đất có 7 phòng trọ mặt tiền 10.5m đường Trần Duy Chiến, DT 106m2. LH: 0934928449","Đường Trần Duy Chiến, Phường Mân Thái, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất,106 m²,9 tỷ
 Bán đất 367m2 tại xã Hoà Phước,"Xã Hòa Phước, Hòa Vang, Đà Nẵng",Loại tin đăng: Bán đất,367 m²,3 tỷ
 Bán tòa nhà 2 mặt tiền kinh doanh tổng hợp khách sạn + nhà hàng + văn phòng,"Đường Hồ Sỹ Tân, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,326 m²,40 tỷ
" Bán nhà 3 tầng Võ Nguyên Giáp, Ngũ Hành Sơn, 62m2, 8 tỷ, 0905443477","Đường Võ Nguyên Giáp, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,62 m²,8 tỷ
" Giảm gần 3 tỷ bán nhà đẹp 2MT Võ Nguyên Giáp, Ngũ Hành Sơn, 151m2, 27.5 tỷ","Đường Võ Nguyên Giáp, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,151 m²,27.5 tỷ
" MT Hải Châu 5x20m ở, kinh doanh, làm văn phòng, cho thuê, chỉ 9.6 tỷ","Đường Hàn Thuyên, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,100 m²,9.6 tỷ
" Bán nhà 3 tầng MT Đỗ Quang, Thanh Khê, 131m2, 14 tỷ, 0905443477","Phố Đỗ Quang, Phường Hòa Khê, Thanh Khê, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,131 m²,14 tỷ
" Kiệt ô tô, Núi Thành - Nhà mới tinh, full nội thất hiện đại, chỉ hơn 4tỷ","Đường Núi Thành, Phường  Hòa Thuận Đông, Hải Châu, Đà Nẵng",Loại tin đăng: Bán nhà riêng,60 m²,4.7 tỷ
" Căn hộ 2PN ngắm thành phố về đêm cực đẹp cực chill, sổ hồng vĩnh viễn, dự án The 6Nature","Dự án The 6Nature Đà Nẵng, Đường Võ Nguyên Giáp, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,88 m²,5.97 tỷ
" Chính chủ bán lô đất Dragon Smart City GĐ1, đường 10m5 giá chỉ 24 triệu500/m2. View kênh sinh thái","Dự án Dragon City Park, Đường 5, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,150 m²,3.67 tỷ
" Chỉ còn duy nhất 1 căn hộ 2PN view biển Mỹ Khê + núi ngũ hành sơn, sổ vĩnh viễn, dự án The 6Nature","Dự án The 6Nature Đà Nẵng, Đường Võ Nguyên Giáp, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,89.39 m²,8.256 tỷ
 Bán căn hộ view sông Azura tầng thấp giá hợp lý,"Dự án Azura, Đường Trần Hưng Đạo, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán căn hộ chung cư,108 m²,5.4 tỷ
" Bán khách sạn 3 sao biển Sơn Trà, nội thất 4 sao","Đường An Đồn 6, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,210 m²,75 tỷ
" Bán đất tặng nhà 3 đẹp, MT Hồ Xuân Hương, Ngũ Hành Sơn, 64m2 sát biển 8.2 tỷ, 0905443477","Đường Hồ Xuân Hương, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,64 m²,8.2 tỷ
" Góc 2 MT Võ Nguyên Giáp, Ngũ Hành Sơn, 147m2, 28 tỷ","Đường Võ Nguyên Giáp, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,147 m²,28 tỷ
 Còn 1 căn cuối cùng. CC bán biệt thự One River mặt sông Ngũ Hàng Sơn - Đà Nẵng,"Dự án One River, Đường Song Hào, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",300 m²,22.75 tỷ
" Bán nhà 2 tầng 2MT Võ Nguyên Giáp, Ngũ Hành Sơn, 187m2, 28.5 tỷ, 0905443477","Đường Võ Nguyên Giáp, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà mặt phố,187.5 m²,28.5 tỷ
" Biệt thự phong cách Châu Âu siêu đẹp Lê Quang Hoà, Hoà Xuân. Siêu VIP","Dự án Dream Home, Đường Lê Quang Hòa, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",315 m²,20.5 tỷ
" Chủ cần bán GẤP trong tuần, nhà MT Tân Thái 2, ngay bãi tắm Mân Thái, ngang 6m, 5ty850.","Đường Tân Thái 2, Phường Mân Thái, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất,91 m²,5.85 tỷ
" Bán đất đường LÊ QUẢNG CHÍ,côn đường huyết mạch khu hòa xuân, giá rẻ nhất thị trường","Đường Lê Quảng Chí, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Loại tin đăng: Bán đất,100 m²,6.8 tỷ
" Bán nhà 4 tầng An Thượng 38, ngay khu vực du lịch sầm uất","Đường An Thượng 38, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán nhà riêng,60 m²,9.5 tỷ
 Đất nền dự án trung tâm Tp. Đà Nẵng giá chỉ hơn 2 tỷ/ nền 100m2 không phải xây dựng,"Dự án Dragon City Park, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán đất nền dự án,100 m²,2.4 tỷ
 Bán căn nhà tâm huyết 4 mê xây dựng kiên cố toàn gỗ thoáng đẹp,"Đường Bàu Năng 7, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",Loại tin đăng: Bán nhà riêng,100 m²,5.75 tỷ
 Cần Tiền Bán Gấp lô Gốc 2MT Đường Đoàn khuê giá chỉ 8tỷ Xx,"Đường Đoàn Khuê, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,133 m²,8.5 tỷ
" Chuyển nhượng nhanh 4.000m2 MT Ngô Quyền, Sơn Trà, 65 triệu/m2","Đường Ngô Quyền, Phường An Hải Đông, Sơn Trà, Đà Nẵng",Loại tin đăng: Bán đất,4000 m²,65 triệu/m²
 Bank siết cần thu hồi vốn bán lỗ căn shophouse trung tâm Đà Nẵng,"Dự án Regal Pavillon Đà Nẵng, Đường Hóa Sơn 10, Phường Hòa Cường Nam, Hải Châu, Đà Nẵng","Loại tin đăng: Bán shophouse, nhà phố thương mại",120 m²,Thỏa thuận
" Bán đất xây khách sạn, MT Lê Văn Hiến, Ngũ Hành Sơn, 1.300m2, 85 triệu/m2","Đường Lê Văn Hiến, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Loại tin đăng: Bán đất,1300 m²,85 triệu/m²
 Bán gấp căn Regal One River Victoria thu hồi vốn gấp giá sập hầm,"Dự án One River, Đường Song Hào, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",350 m²,Thỏa thuận
 Cần tái đầu tư căn One River view sông Đà Nẵng cắt lỗ 3 tỷ,"Dự án One River, Đường Song Hào, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng","Loại tin đăng: Bán nhà biệt thự, liền kề",300 m²,Thỏa thuận
